number,value,datetime_start,datetime_complete,duration,params_sigma_scale_Prosody,params_sigma_scale_Scene,params_sigma_scale_Timbre,params_sigma_scale_Vocal_Tract,params_sigma_scale_Voice_Quality,params_tau,user_attrs_effective_rank,user_attrs_effective_rank_avg,user_attrs_group_breakdown,user_attrs_max_group_uniformity,user_attrs_min_group_alignment,user_attrs_min_group_rank,user_attrs_uniformity,user_attrs_uniformity_avg,user_attrs_weight_entropy_ratio,system_attrs_constraints,state
10,0.9419751400947569,2026-07-27 17:06:08.096873,2026-07-27 17:15:10.044867,0 days 00:09:01.947994,0.07957643629071184,0.3157441807333186,0.627287836649605,0.7000295411328058,0.7454202201962041,0.9478797170188673,1.8287157964706422,2.285555994987488,"{""Prosody"": {""alignment"": 0.9831144976615905, ""uniformity"": -0.06580010801553726, ""effective_rank"": 1.8484485387802123, ""weight_entropy_ratio"": 0.13674330450230493}, ""Vocal_Tract"": {""alignment"": 0.9826466464996337, ""uniformity"": -0.0633184839040041, ""effective_rank"": 1.8301677751541137, ""weight_entropy_ratio"": 0.8809122791249085}, ""Timbre"": {""alignment"": 0.885119104385376, ""uniformity"": -0.6014156174659729, ""effective_rank"": 2.9897836589813234, ""weight_entropy_ratio"": 0.9017492265101904}, ""Voice_Quality"": {""alignment"": 0.9816643953323364, ""uniformity"": -0.06314748398959637, ""effective_rank"": 1.8287157964706422, ""weight_entropy_ratio"": 0.863085559888263}, ""Scene"": {""alignment"": 0.8773310565948487, ""uniformity"": -0.6877805125713349, ""effective_rank"": 2.9306642055511474, ""weight_entropy_ratio"": 0.6217929262722712}}",-0.06314748398959637,0.8773310565948487,1.8287157964706422,-0.06314748398959637,-0.2962924411892891,0.6808566592595875,"[0.38685251601040366, 0.6712842035293578]",COMPLETE
11,0.8999581127166749,2026-07-27 17:15:13.498786,2026-07-27 17:24:51.343960,0 days 00:09:37.845174,0.010479194763913001,0.37283932042283363,0.7815802800360755,0.6340940310231447,0.7737582648466927,0.704923999312045,2.338508448600769,3.406781029701233,"{""Prosody"": {""alignment"": 0.8391029477119446, ""uniformity"": -0.4438658744096756, ""effective_rank"": 3.3896310901641846, ""weight_entropy_ratio"": 0.003200929506842327}, ""Vocal_Tract"": {""alignment"": 0.9578448152542114, ""uniformity"": -0.16858432471752166, ""effective_rank"": 2.5948416233062743, ""weight_entropy_ratio"": 0.8601299746032847}, ""Timbre"": {""alignment"": 0.9043855404853821, ""uniformity"": -0.8469038677215576, ""effective_rank"": 4.149491758346557, ""weight_entropy_ratio"": 0.94736119395518}, ""Voice_Quality"": {""alignment"": 0.9709282469749451, ""uniformity"": -0.10567497104406356, ""effective_rank"": 2.338508448600769, ""weight_entropy_ratio"": 0.8722278871233868}, ""Scene"": {""alignment"": 0.8275290131568909, ""uniformity"": -1.0813388800621033, ""effective_rank"": 4.561432228088379, ""weight_entropy_ratio"": 0.6921333595026732}}",-0.10567497104406356,0.8275290131568909,2.338508448600769,-0.10567497104406356,-0.5292735835909843,0.6750106689382734,"[0.3443250289559364, 0.161491551399231]",COMPLETE
12,0.9022916226387026,2026-07-27 17:24:54.846039,2026-07-27 17:43:02.745571,0 days 00:18:07.899532,0.05481874826983419,0.2772547090288614,0.39371383691097117,0.0524980942020717,0.28166760706879157,0.7118855225127911,2.251397280693054,3.448131604194641,"{""Prosody"": {""alignment"": 0.9740349388122559, ""uniformity"": -0.08655285835266113, ""effective_rank"": 2.2924361085891722, ""weight_entropy_ratio"": 0.07287270665658077}, ""Vocal_Tract"": {""alignment"": 0.9762518858909607, ""uniformity"": -0.09311779171228408, ""effective_rank"": 2.3279908990859983, ""weight_entropy_ratio"": 0.036519035071756356}, ""Timbre"": {""alignment"": 0.7948106265068055, ""uniformity"": -1.2699170923233032, ""effective_rank"": 5.3101764488220216, ""weight_entropy_ratio"": 0.7263970590891671}, ""Voice_Quality"": {""alignment"": 0.977000024318695, ""uniformity"": -0.08144074186682701, ""effective_rank"": 2.251397280693054, ""weight_entropy_ratio"": 0.6430575791119554}, ""Scene"": {""alignment"": 0.7893606376647949, ""uniformity"": -1.2447598361968994, ""effective_rank"": 5.058657283782959, ""weight_entropy_ratio"": 0.5488021564798966}}",-0.08144074186682701,0.7893606376647949,2.251397280693054,-0.08144074186682701,-0.555157664090395,0.4055297072818713,"[0.36855925813317303, 0.248602719306946]",COMPLETE
13,0.951644079208374,2026-07-27 17:43:07.247178,2026-07-27 18:01:19.735816,0 days 00:18:12.488638,0.16948174439424288,0.6208283659278747,0.37547728750399245,0.058106480136913746,0.3029505207679533,0.27670274138500534,2.6403363513946534,3.3210516805648806,"{""Prosody"": {""alignment"": 0.9757635188102722, ""uniformity"": -0.1716735266149044, ""effective_rank"": 2.6403363513946534, ""weight_entropy_ratio"": 0.3644486712103162}, ""Vocal_Tract"": {""alignment"": 0.9581353545188904, ""uniformity"": -0.16381371062248945, ""effective_rank"": 2.667832236289978, ""weight_entropy_ratio"": 0.046868890051518564}, ""Timbre"": {""alignment"": 0.9241178154945373, ""uniformity"": -0.6145917534828186, ""effective_rank"": 4.518544988632202, ""weight_entropy_ratio"": 0.6956200985582646}, ""Voice_Quality"": {""alignment"": 0.9509766626358033, ""uniformity"": -0.16610500901937486, ""effective_rank"": 2.650762710571289, ""weight_entropy_ratio"": 0.6637965403957561}, ""Scene"": {""alignment"": 0.949227044582367, ""uniformity"": -0.4915276288986206, ""effective_rank"": 4.127782115936279, ""weight_entropy_ratio"": 0.8631646779854728}}",-0.16381371062248945,0.9241178154945373,2.6403363513946534,-0.16381371062248945,-0.3215423257276416,0.5267797756402657,"[0.28618628937751056, -0.1403363513946534]",COMPLETE
14,0.9802910084724427,2026-07-27 18:01:24.479085,2026-07-27 18:19:34.773361,0 days 00:18:10.294276,0.22518822847546788,0.7720600890618742,0.3778959592898515,0.061699947639426204,0.31395313772394184,0.15767075540338954,2.1480752849578857,2.825332505226135,"{""Prosody"": {""alignment"": 0.9894419264793396, ""uniformity"": -0.05553755033761263, ""effective_rank"": 2.17722713470459, ""weight_entropy_ratio"": 0.49848002321630114}, ""Vocal_Tract"": {""alignment"": 0.9860647773742676, ""uniformity"": -0.057994851730763915, ""effective_rank"": 2.1976245737075804, ""weight_entropy_ratio"": 0.04936729229394309}, ""Timbre"": {""alignment"": 0.9607026863098145, ""uniformity"": -0.407554976940155, ""effective_rank"": 4.086004724502564, ""weight_entropy_ratio"": 0.7012615282536838}, ""Voice_Quality"": {""alignment"": 0.9861639952659607, ""uniformity"": -0.05172491066157818, ""effective_rank"": 2.1480752849578857, ""weight_entropy_ratio"": 0.6693712749071113}, ""Scene"": {""alignment"": 0.9790816569328308, ""uniformity"": -0.27155656754970553, ""effective_rank"": 3.5177308082580567, ""weight_entropy_ratio"": 0.9133874221893579}}",-0.05172491066157818,0.9607026863098145,2.1480752849578857,-0.05172491066157818,-0.16887377144396304,0.5663735081720794,"[0.3982750893384218, 0.3519247150421143]",COMPLETE
15,0.9530637626647948,2026-07-27 18:19:39.941661,2026-07-27 18:38:04.800135,0 days 00:18:24.858474,0.1596065330966227,0.16860561564434687,0.047000857511126856,0.355309432681187,0.30988679973281996,0.26439386448731883,2.65917537689209,3.4413751182556154,"{""Prosody"": {""alignment"": 0.9867001509666443, ""uniformity"": -0.06802270740270615, ""effective_rank"": 2.7571389961242674, ""weight_entropy_ratio"": 0.3473371130959343}, ""Vocal_Tract"": {""alignment"": 0.9853565526008606, ""uniformity"": -0.0588478447496891, ""effective_rank"": 2.65917537689209, ""weight_entropy_ratio"": 0.6507154292243648}, ""Timbre"": {""alignment"": 0.9003106498718262, ""uniformity"": -0.5761634516716003, ""effective_rank"": 4.50139009475708, ""weight_entropy_ratio"": 0.010019624398400826}, ""Voice_Quality"": {""alignment"": 0.9840519261360169, ""uniformity"": -0.06010713934898376, ""effective_rank"": 2.6694193077087403, ""weight_entropy_ratio"": 0.6636680943332491}, ""Scene"": {""alignment"": 0.9088995337486268, ""uniformity"": -0.6866190695762634, ""effective_rank"": 4.619751815795898, ""weight_entropy_ratio"": 0.34053457721596236}}",-0.0588478447496891,0.9003106498718262,2.65917537689209,-0.0588478447496891,-0.2899520425498486,0.40245496765358235,"[0.3911521552503109, -0.15917537689208983]",COMPLETE
16,0.91959508228302,2026-07-27 18:38:08.358799,2026-07-27 18:56:22.606696,0 days 00:18:14.247897,0.08826794681525281,0.5170367037813973,0.29985949948953655,0.0757610472911941,0.15885844062240262,0.2691946864313854,2.9173276615142822,3.985265935897827,"{""Prosody"": {""alignment"": 0.9540052938461304, ""uniformity"": -0.3716698026657104, ""effective_rank"": 3.0276256561279298, ""weight_entropy_ratio"": 0.16318884758417326}, ""Vocal_Tract"": {""alignment"": 0.9201623845100403, ""uniformity"": -0.3211419105529785, ""effective_rank"": 2.9657307052612305, ""weight_entropy_ratio"": 0.07941957843158001}, ""Timbre"": {""alignment"": 0.8843208312988281, ""uniformity"": -0.8673954129219055, ""effective_rank"": 5.756002140045166, ""weight_entropy_ratio"": 0.5913429689487435}, ""Voice_Quality"": {""alignment"": 0.915563952922821, ""uniformity"": -0.2745011991262436, ""effective_rank"": 2.9173276615142822, ""weight_entropy_ratio"": 0.5146718921469868}, ""Scene"": {""alignment"": 0.9239229488372803, ""uniformity"": -0.7219594824314117, ""effective_rank"": 5.259643516540527, ""weight_entropy_ratio"": 0.800494920598821}}",-0.2745011991262436,0.8843208312988281,2.9173276615142822,-0.2745011991262436,-0.5113335615396499,0.4298236415420609,"[0.1754988008737564, -0.41732766151428224]",COMPLETE
17,0.8807875075340271,2026-07-27 18:56:26.268656,2026-07-27 19:14:35.453381,0 days 00:18:09.184725,0.15778728064276215,0.2006026444308019,0.11200536253227766,0.07922663233577056,0.11825799819317998,0.30356699404567594,2.962923917770386,3.7349280376434333,"{""Prosody"": {""alignment"": 0.9574292159080505, ""uniformity"": -0.436454119682312, ""effective_rank"": 2.9735229873657225, ""weight_entropy_ratio"": 0.34022069897630225}, ""Vocal_Tract"": {""alignment"": 0.8952861952781678, ""uniformity"": -0.39264142274856567, ""effective_rank"": 2.9838594436645507, ""weight_entropy_ratio"": 0.08127913727124268}, ""Timbre"": {""alignment"": 0.8185205984115601, ""uniformity"": -1.091874647140503, ""effective_rank"": 5.007155590057373, ""weight_entropy_ratio"": 0.12201837859374302}, ""Voice_Quality"": {""alignment"": 0.868952956199646, ""uniformity"": -0.37831140697002413, ""effective_rank"": 2.962923917770386, ""weight_entropy_ratio"": 0.4341661012161034}, ""Scene"": {""alignment"": 0.8637485718727111, ""uniformity"": -0.937803795337677, ""effective_rank"": 4.747178249359131, ""weight_entropy_ratio"": 0.42277032728146274}}",-0.37831140697002413,0.8185205984115601,2.962923917770386,-0.37831140697002413,-0.6474170783758164,0.2800909286677708,"[0.07168859302997588, -0.4629239177703859]",COMPLETE
18,0.9460919137001036,2026-07-27 19:14:39.081509,2026-07-27 19:32:50.651969,0 days 00:18:11.570460,0.08583990125879856,0.16690632586911408,0.03684224906922249,0.09275452518072685,0.07798036296639048,0.2025475153343878,1.3426457309722901,2.3000442514419555,"{""Prosody"": {""alignment"": 0.9988682317733765, ""uniformity"": -0.004872323535382747, ""effective_rank"": 1.359463267326355, ""weight_entropy_ratio"": 0.15127917891222814}, ""Vocal_Tract"": {""alignment"": 0.9985506582260132, ""uniformity"": -0.005565163251012564, ""effective_rank"": 1.3766010665893555, ""weight_entropy_ratio"": 0.11237068802296582}, ""Timbre"": {""alignment"": 0.8025255680084229, ""uniformity"": -0.5848839759826661, ""effective_rank"": 3.6628800582885743, ""weight_entropy_ratio"": 0.0038394791609821332}, ""Voice_Quality"": {""alignment"": 0.9989125370979309, ""uniformity"": -0.0043192060058936475, ""effective_rank"": 1.3426457309722901, ""weight_entropy_ratio"": 0.3421423351210098}, ""Scene"": {""alignment"": 0.9316025733947754, ""uniformity"": -0.590164006948471, ""effective_rank"": 3.758631134033203, ""weight_entropy_ratio"": 0.3338477502871596}}",-0.0043192060058936475,0.8025255680084229,1.3426457309722901,-0.0043192060058936475,-0.2379609351446852,0.1886958863008691,"[0.4456807939941064, 1.1573542690277099]",COMPLETE
19,0.9128356146812439,2026-07-27 19:32:54.187262,2026-07-27 19:51:08.991771,0 days 00:18:14.804509,0.1176665352379522,0.19371889254133842,0.10874814710726367,0.03884724486286967,0.11762850726750856,0.3538789449170431,2.3216746711730956,3.5191430053710935,"{""Prosody"": {""alignment"": 0.9719104409217835, ""uniformity"": -0.10720683589577674, ""effective_rank"": 2.4208230495452883, ""weight_entropy_ratio"": 0.24849873290500754}, ""Vocal_Tract"": {""alignment"": 0.9686121606826782, ""uniformity"": -0.11061428233981133, ""effective_rank"": 2.430719175338745, ""weight_entropy_ratio"": 0.01782252406497005}, ""Timbre"": {""alignment"": 0.7765477776527405, ""uniformity"": -1.2147477459907532, ""effective_rank"": 5.541201705932617, ""weight_entropy_ratio"": 0.10789739627915418}, ""Voice_Quality"": {""alignment"": 0.9761294245719909, ""uniformity"": -0.08957706168293952, ""effective_rank"": 2.3216746711730956, ""weight_entropy_ratio"": 0.4401653727290269}, ""Scene"": {""alignment"": 0.8709782695770264, ""uniformity"": -0.9857053184509277, ""effective_rank"": 4.881296424865723, ""weight_entropy_ratio"": 0.4048643000476013}}",-0.08957706168293952,0.7765477776527405,2.3216746711730956,-0.08957706168293952,-0.5015702488720417,0.243849665205152,"[0.3604229383170605, 0.17832532882690444]",COMPLETE
